node1	label	node2	id
Q155472	PRX_ID_SPL_SET_ID	"e1f94546-c71c-4175-9384-20238181e05f"	Q155472-PRX_ID_SPL_SET_ID-"e1f94546-c71c-4175-9384-20238181e05f"-0000
Q155472	PRX_ID_SPL_SET_ID	"e80642ad-bb06-4546-ae33-5bc70cf05cee"	Q155472-PRX_ID_SPL_SET_ID-"e80642ad-bb06-4546-ae33-5bc70cf05cee"-0000
Q155472	PRX_ID_SPL_SET_ID	"ec24af8d-29a3-4217-8f06-ac217ea55b9e"	Q155472-PRX_ID_SPL_SET_ID-"ec24af8d-29a3-4217-8f06-ac217ea55b9e"-0000
Q155472	PRX_ID_SPL_SET_ID	"eca536fa-fdb8-4a99-a1ae-7580e2850cdb"	Q155472-PRX_ID_SPL_SET_ID-"eca536fa-fdb8-4a99-a1ae-7580e2850cdb"-0000
Q155472	PRX_ID_SPL_SET_ID	"f1a2d5de-3b7f-40c0-a5bd-fd64fac59d7e"	Q155472-PRX_ID_SPL_SET_ID-"f1a2d5de-3b7f-40c0-a5bd-fd64fac59d7e"-0000
Q155472	PRX_ID_SPL_SET_ID	"f1ef2a2c-7b8d-4127-8f47-29e430fba70b"	Q155472-PRX_ID_SPL_SET_ID-"f1ef2a2c-7b8d-4127-8f47-29e430fba70b"-0000
Q155472	PRX_ID_SPL_SET_ID	"f2f5e63e-0340-499b-bade-6a89d596ba90"	Q155472-PRX_ID_SPL_SET_ID-"f2f5e63e-0340-499b-bade-6a89d596ba90"-0000
Q155472	PRX_ID_SPL_SET_ID	"f4a5df78-157b-4996-845c-235234250f11"	Q155472-PRX_ID_SPL_SET_ID-"f4a5df78-157b-4996-845c-235234250f11"-0000
Q155472	PRX_ID_SPL_SET_ID	"f4f7081c-a05c-436f-967b-34060087edda"	Q155472-PRX_ID_SPL_SET_ID-"f4f7081c-a05c-436f-967b-34060087edda"-0000
Q155472	PRX_ID_SPL_SET_ID	"f6a79b4e-d7b3-4849-a552-7a37017e0a7a"	Q155472-PRX_ID_SPL_SET_ID-"f6a79b4e-d7b3-4849-a552-7a37017e0a7a"-0000
Q155472	PRX_ID_SPL_SET_ID	"f8b24f6f-17e5-4899-8c70-30a7548e00d8"	Q155472-PRX_ID_SPL_SET_ID-"f8b24f6f-17e5-4899-8c70-30a7548e00d8"-0000
Q155472	PRX_ID_SPL_SET_ID	"fadb25bb-acd9-4aaf-971c-82259b739e5b"	Q155472-PRX_ID_SPL_SET_ID-"fadb25bb-acd9-4aaf-971c-82259b739e5b"-0000
Q155472	PRX_ID_SPL_SET_ID	"fb3ef419-fb3b-4a40-9151-938741d26ade"	Q155472-PRX_ID_SPL_SET_ID-"fb3ef419-fb3b-4a40-9151-938741d26ade"-0000
Q155472	PRX_ID_SPL_SET_ID	"ff82e7f3-a4f6-488b-93bf-de8eabd9db16"	Q155472-PRX_ID_SPL_SET_ID-"ff82e7f3-a4f6-488b-93bf-de8eabd9db16"-0000
Q155472	PRX_ID_USP	"m87730"	Q155472-PRX_ID_USP-"m87730"-0000
Q155472	PRX_ID_VANDF	"4020986"	Q155472-PRX_ID_VANDF-"4020986"-0000
Q155472	PRX_REL_has_tradename	Q29005800	Q155472-PRX_REL_has_tradename-Q29005800-0000
Q155472	PRX_REL_has_tradename	Q29005839	Q155472-PRX_REL_has_tradename-Q29005839-0000
Q155472	PRX_REL_has_tradename	Q29005841	Q155472-PRX_REL_has_tradename-Q29005841-0000
Q155472	PRX_REL_has_tradename	Q47521299	Q155472-PRX_REL_has_tradename-Q47521299-0000
Q155472	PRX_REL_has_tradename	Q47521489	Q155472-PRX_REL_has_tradename-Q47521489-0000
Q155472	PRX_REL_has_tradename	Q47521490	Q155472-PRX_REL_has_tradename-Q47521490-0000
Q155472	PRX_REL_has_tradename	QRX864776	Q155472-PRX_REL_has_tradename-QRX864776-0000
Q155472	PRX_REL_ingredient_of	QRX1152279	Q155472-PRX_REL_ingredient_of-QRX1152279-0000
Q155472	PRX_REL_ingredient_of	QRX1152280	Q155472-PRX_REL_ingredient_of-QRX1152280-0000
Q155472	PRX_REL_ingredient_of	QRX1152289	Q155472-PRX_REL_ingredient_of-QRX1152289-0000
Q155472	PRX_REL_ingredient_of	QRX1152290	Q155472-PRX_REL_ingredient_of-QRX1152290-0000
Q155472	PRX_REL_ingredient_of	QRX1162783	Q155472-PRX_REL_ingredient_of-QRX1162783-0000
Q155472	PRX_REL_ingredient_of	QRX1162784	Q155472-PRX_REL_ingredient_of-QRX1162784-0000
Q155472	PRX_REL_ingredient_of	QRX1163997	Q155472-PRX_REL_ingredient_of-QRX1163997-0000
Q155472	PRX_REL_ingredient_of	QRX1164561	Q155472-PRX_REL_ingredient_of-QRX1164561-0000
Q155472	PRX_REL_ingredient_of	QRX1164885	Q155472-PRX_REL_ingredient_of-QRX1164885-0000
Q155472	PRX_REL_ingredient_of	QRX1164886	Q155472-PRX_REL_ingredient_of-QRX1164886-0000
Q155472	PRX_REL_ingredient_of	QRX1656335	Q155472-PRX_REL_ingredient_of-QRX1656335-0000
Q155472	PRX_REL_ingredient_of	QRX1656336	Q155472-PRX_REL_ingredient_of-QRX1656336-0000
Q155472	PRX_REL_ingredient_of	QRX1656337	Q155472-PRX_REL_ingredient_of-QRX1656337-0000
Q155472	PRX_REL_ingredient_of	QRX1656338	Q155472-PRX_REL_ingredient_of-QRX1656338-0000
Q155472	PRX_REL_ingredient_of	QRX1656348	Q155472-PRX_REL_ingredient_of-QRX1656348-0000
Q155472	PRX_REL_ingredient_of	QRX1656353	Q155472-PRX_REL_ingredient_of-QRX1656353-0000
Q155472	PRX_REL_ingredient_of	QRX1798277	Q155472-PRX_REL_ingredient_of-QRX1798277-0000
Q155472	PRX_REL_ingredient_of	QRX1798278	Q155472-PRX_REL_ingredient_of-QRX1798278-0000
Q155472	PRX_REL_ingredient_of	QRX1798279	Q155472-PRX_REL_ingredient_of-QRX1798279-0000
Q155472	PRX_REL_ingredient_of	QRX1996251	Q155472-PRX_REL_ingredient_of-QRX1996251-0000
Q155472	PRX_REL_ingredient_of	QRX1996252	Q155472-PRX_REL_ingredient_of-QRX1996252-0000
Q155472	PRX_REL_ingredient_of	QRX1996253	Q155472-PRX_REL_ingredient_of-QRX1996253-0000
Q155472	PRX_REL_ingredient_of	QRX316881	Q155472-PRX_REL_ingredient_of-QRX316881-0000
Q155472	PRX_REL_ingredient_of	QRX316882	Q155472-PRX_REL_ingredient_of-QRX316882-0000
Q155472	PRX_REL_ingredient_of	QRX335831	Q155472-PRX_REL_ingredient_of-QRX335831-0000
Q155472	PRX_REL_ingredient_of	QRX350561	Q155472-PRX_REL_ingredient_of-QRX350561-0000
Q155472	PRX_REL_ingredient_of	QRX374279	Q155472-PRX_REL_ingredient_of-QRX374279-0000
Q155472	PRX_REL_ingredient_of	QRX374280	Q155472-PRX_REL_ingredient_of-QRX374280-0000
Q155472	PRX_REL_ingredient_of	QRX378276	Q155472-PRX_REL_ingredient_of-QRX378276-0000
Q155472	PRX_REL_ingredient_of	QRX722125	Q155472-PRX_REL_ingredient_of-QRX722125-0000
Q155472	PRX_REL_ingredient_of	QRX848130	Q155472-PRX_REL_ingredient_of-QRX848130-0000
Q155472	PRX_REL_ingredient_of	QRX864774	Q155472-PRX_REL_ingredient_of-QRX864774-0000
Q155472	PRX_REL_part_of	Q28859634	Q155472-PRX_REL_part_of-Q28859634-0000
Q155472	PRX_REL_part_of	Q4747075	Q155472-PRX_REL_part_of-Q4747075-0000
Q155472	PRX_REL_part_of	Q48566694	Q155472-PRX_REL_part_of-Q48566694-0000
Q155472	PRX_REL_part_of	Q6457467	Q155472-PRX_REL_part_of-Q6457467-0000
Q155472	PRX_REL_part_of	QRX1798280	Q155472-PRX_REL_part_of-QRX1798280-0000
Q155472	PRX_REL_part_of	QRX900937	Q155472-PRX_REL_part_of-QRX900937-0000
Q155472	PRX_UMLSAUI	"A0375838"	Q155472-PRX_UMLSAUI-"A0375838"-0000
Q155472	PRX_UMLSAUI	"A0375839"	Q155472-PRX_UMLSAUI-"A0375839"-0000
Q155472	PRX_UMLSAUI	"A10338135"	Q155472-PRX_UMLSAUI-"A10338135"-0000
Q155472	PRX_UMLSAUI	"A16788102"	Q155472-PRX_UMLSAUI-"A16788102"-0000
Q155472	PRX_UMLSAUI	"A18930158"	Q155472-PRX_UMLSAUI-"A18930158"-0000
Q155472	PRX_UMLSAUI	"A22728733"	Q155472-PRX_UMLSAUI-"A22728733"-0000
Q155472	PRX_UMLSAUI	"A24117316"	Q155472-PRX_UMLSAUI-"A24117316"-0000
Q155472	PRX_UMLSAUI	"A24824523"	Q155472-PRX_UMLSAUI-"A24824523"-0000
Q155472	PRX_UMLSAUI	"A24828082"	Q155472-PRX_UMLSAUI-"A24828082"-0000
Q155472	PRX_UMLSAUI	"A26641090"	Q155472-PRX_UMLSAUI-"A26641090"-0000
Q155472	PRX_UMLSAUI	"A27060621"	Q155472-PRX_UMLSAUI-"A27060621"-0000
Q155472	PRX_UMLSAUI	"A27062466"	Q155472-PRX_UMLSAUI-"A27062466"-0000
Q155472	PRX_UMLSAUI	"A27064244"	Q155472-PRX_UMLSAUI-"A27064244"-0000
Q155472	PRX_UMLSAUI	"A27067870"	Q155472-PRX_UMLSAUI-"A27067870"-0000
Q155472	PRX_UMLSAUI	"A27074570"	Q155472-PRX_UMLSAUI-"A27074570"-0000
Q155472	PRX_UMLSAUI	"A28411702"	Q155472-PRX_UMLSAUI-"A28411702"-0000
Q155472	PRX_UMLSAUI	"A29733104"	Q155472-PRX_UMLSAUI-"A29733104"-0000
Q155472	PRX_UMLSAUI	"A29971688"	Q155472-PRX_UMLSAUI-"A29971688"-0000
Q155472	PRX_UMLSAUI	"A30255631"	Q155472-PRX_UMLSAUI-"A30255631"-0000
Q155472	PRX_UMLSAUI	"A3299967"	Q155472-PRX_UMLSAUI-"A3299967"-0000
Q155472	PRX_UMLSAUI	"A3778322"	Q155472-PRX_UMLSAUI-"A3778322"-0000
Q155472	PRX_UMLSAUI	"A8438323"	Q155472-PRX_UMLSAUI-"A8438323"-0000
Q155472	PRX_suppress	'N'@en	Q155472-PRX_suppress-'N'@en-0000
Q17811448	PRX_ID_GS	"5469"	Q17811448-PRX_ID_GS-"5469"-0000
Q17811448	PRX_ID_MMSL	"31106"	Q17811448-PRX_ID_MMSL-"31106"-0000
Q17811448	PRX_ID_MMSL	"d08368"	Q17811448-PRX_ID_MMSL-"d08368"-0000
Q17811448	PRX_ID_MTHSPL	"17ERJ0MKGI"	Q17811448-PRX_ID_MTHSPL-"17ERJ0MKGI"-0000
Q17811448	PRX_ID_NDDF	"016257"	Q17811448-PRX_ID_NDDF-"016257"-0000
Q17811448	PRX_ID_SPL_SET_ID	"000dc81d-ab91-450c-8eae-8eb74e72296f"	Q17811448-PRX_ID_SPL_SET_ID-"000dc81d-ab91-450c-8eae-8eb74e72296f"-0000
Q17811448	PRX_ID_VANDF	"4034598"	Q17811448-PRX_ID_VANDF-"4034598"-0000
Q17811448	PRX_REL_has_tradename	Q29005800	Q17811448-PRX_REL_has_tradename-Q29005800-0000
Q17811448	PRX_REL_ingredient_of	QRX1656334	Q17811448-PRX_REL_ingredient_of-QRX1656334-0000
Q17811448	PRX_REL_ingredient_of	QRX1656336	Q17811448-PRX_REL_ingredient_of-QRX1656336-0000
Q17811448	PRX_REL_ingredient_of	QRX1656337	Q17811448-PRX_REL_ingredient_of-QRX1656337-0000
Q17811448	PRX_REL_ingredient_of	QRX1656338	Q17811448-PRX_REL_ingredient_of-QRX1656338-0000
Q17811448	PRX_REL_ingredient_of	QRX1656347	Q17811448-PRX_REL_ingredient_of-QRX1656347-0000
Q17811448	PRX_REL_ingredient_of	QRX1656352	Q17811448-PRX_REL_ingredient_of-QRX1656352-0000
Q17811448	PRX_REL_part_of	Q6457467	Q17811448-PRX_REL_part_of-Q6457467-0000
Q17811448	PRX_UMLSAUI	"A24774903"	Q17811448-PRX_UMLSAUI-"A24774903"-0000
Q17811448	PRX_UMLSAUI	"A24781206"	Q17811448-PRX_UMLSAUI-"A24781206"-0000
Q17811448	PRX_UMLSAUI	"A24844258"	Q17811448-PRX_UMLSAUI-"A24844258"-0000
Q17811448	PRX_UMLSAUI	"A24845056"	Q17811448-PRX_UMLSAUI-"A24845056"-0000
Q17811448	PRX_UMLSAUI	"A24846046"	Q17811448-PRX_UMLSAUI-"A24846046"-0000
Q17811448	PRX_UMLSAUI	"A25752989"	Q17811448-PRX_UMLSAUI-"A25752989"-0000
Q17811448	PRX_UMLSAUI	"A27064036"	Q17811448-PRX_UMLSAUI-"A27064036"-0000
Q17811448	PRX_UMLSAUI	"A27168527"	Q17811448-PRX_UMLSAUI-"A27168527"-0000
Q17811448	PRX_UMLSAUI	"A27172503"	Q17811448-PRX_UMLSAUI-"A27172503"-0000
Q17811448	PRX_UMLSAUI	"A27806195"	Q17811448-PRX_UMLSAUI-"A27806195"-0000
Q17811448	PRX_UMLSAUI	"A29964901"	Q17811448-PRX_UMLSAUI-"A29964901"-0000
Q17811448	PRX_UMLSAUI	"A30081565"	Q17811448-PRX_UMLSAUI-"A30081565"-0000
Q17811448	PRX_suppress	'N'@en	Q17811448-PRX_suppress-'N'@en-0000
Q29005800	PRX_ID_MMSL	"234762"	Q29005800-PRX_ID_MMSL-"234762"-0000
Q29005800	PRX_REL_ingredient_of	QRX1656342	Q29005800-PRX_REL_ingredient_of-QRX1656342-0000
Q29005800	PRX_REL_ingredient_of	QRX1656343	Q29005800-PRX_REL_ingredient_of-QRX1656343-0000
Q29005800	PRX_REL_ingredient_of	QRX1656344	Q29005800-PRX_REL_ingredient_of-QRX1656344-0000
Q29005800	PRX_REL_ingredient_of	QRX1656345	Q29005800-PRX_REL_ingredient_of-QRX1656345-0000
Q29005800	PRX_REL_ingredient_of	QRX1656346	Q29005800-PRX_REL_ingredient_of-QRX1656346-0000
Q29005800	PRX_REL_ingredient_of	QRX1656350	Q29005800-PRX_REL_ingredient_of-QRX1656350-0000
Q29005800	PRX_REL_ingredient_of	QRX1656351	Q29005800-PRX_REL_ingredient_of-QRX1656351-0000
Q29005800	PRX_REL_ingredient_of	QRX1656355	Q29005800-PRX_REL_ingredient_of-QRX1656355-0000
Q29005800	PRX_REL_ingredient_of	QRX1656356	Q29005800-PRX_REL_ingredient_of-QRX1656356-0000
Q29005800	PRX_REL_tradename_of	Q155472	Q29005800-PRX_REL_tradename_of-Q155472-0000
Q29005800	PRX_REL_tradename_of	Q17811448	Q29005800-PRX_REL_tradename_of-Q17811448-0000
Q29005800	PRX_RXN_BN_CARDINALITY	"multi"	Q29005800-PRX_RXN_BN_CARDINALITY-"multi"-0000
Q29005800	PRX_UMLSAUI	"A24779738"	Q29005800-PRX_UMLSAUI-"A24779738"-0000
Q29005800	PRX_UMLSAUI	"A24842892"	Q29005800-PRX_UMLSAUI-"A24842892"-0000
Q29005800	PRX_UMLSAUI	"A26630310"	Q29005800-PRX_UMLSAUI-"A26630310"-0000
Q29005800	PRX_suppress	'N'@en	Q29005800-PRX_suppress-'N'@en-0000
Q6457467	PRX_ID_MMSL	"d08369"	Q6457467-PRX_ID_MMSL-"d08369"-0000
Q6457467	PRX_ID_VANDF	"4034599"	Q6457467-PRX_ID_VANDF-"4034599"-0000
Q6457467	PRX_REL_has_part	Q155472	Q6457467-PRX_REL_has_part-Q155472-0000
Q6457467	PRX_REL_has_part	Q17811448	Q6457467-PRX_REL_has_part-Q17811448-0000
Q6457467	PRX_REL_ingredients_of	QRX1656340	Q6457467-PRX_REL_ingredients_of-QRX1656340-0000
Q6457467	PRX_REL_ingredients_of	QRX1656349	Q6457467-PRX_REL_ingredients_of-QRX1656349-0000
Q6457467	PRX_REL_ingredients_of	QRX1656354	Q6457467-PRX_REL_ingredients_of-QRX1656354-0000
Q6457467	PRX_UMLSAUI	"A24777075"	Q6457467-PRX_UMLSAUI-"A24777075"-0000
Q6457467	PRX_UMLSAUI	"A24845881"	Q6457467-PRX_UMLSAUI-"A24845881"-0000
Q6457467	PRX_UMLSAUI	"A25751049"	Q6457467-PRX_UMLSAUI-"A25751049"-0000
Q6457467	PRX_UMLSAUI	"A26457960"	Q6457467-PRX_UMLSAUI-"A26457960"-0000
Q6457467	PRX_UMLSAUI	"A29515738"	Q6457467-PRX_UMLSAUI-"A29515738"-0000
Q6457467	PRX_UMLSAUI	"A30265326"	Q6457467-PRX_UMLSAUI-"A30265326"-0000
Q6457467	PRX_UMLSAUI	"A31500015"	Q6457467-PRX_UMLSAUI-"A31500015"-0000
Q6457467	PRX_UMLSAUI	"A31507019"	Q6457467-PRX_UMLSAUI-"A31507019"-0000
Q6457467	PRX_UMLSAUI	"A31512396"	Q6457467-PRX_UMLSAUI-"A31512396"-0000
Q6457467	PRX_suppress	'N'@en	Q6457467-PRX_suppress-'N'@en-0000
